#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	18S-even	18S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
d4308a283a943b3626f43784eb441fa2	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010771127708726031	0.0	0.00012046311374841055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021780331978112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6563261482907714e-05	0.0	0.0	0.0	0.0001408190977519237	0.0
e7e4bfdc8dfad206c1f1638a29b2f703	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; Ambiguous_taxa; Ambiguous_taxa	4.62000462000462e-05	0.0	0.009009009009009009	0.0069547450417972315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176fb51a2e095e9d620560e1508ce9c0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II; D_5__uncultured bacterium; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4014087501240096e-05	0.0	0.00010707832333192049	7.656967840735069e-05	0.00016705580061492445	0.0001186180991449612	7.395554599362637e-05	4.2721654182449944e-05	6.03958516677883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012740775510888333	0.0
44f7addf68f40e3c4b350b12c5d51074	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured SAR86 cluster bacterium; D_5__uncultured SAR86 cluster bacterium; D_6__uncultured SAR86 cluster bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.503521875310024e-06	0.0	8.923193610993375e-06	4.785604900459418e-06	0.0	0.0	0.0	4.74685046471666e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008448690452979788	0.0008867868755542418	2.2625304593163084e-06	3.321883906801225e-06	2.8308162658702638e-06	0.0	0.0	0.0
9502e725b87e0e9c2ee58b624b7f6dd1	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023469720375855667	0.002693639396555928	0.0035558926539808597	0.003158499234303216	0.003830350856956482	0.0020016804230712205	0.0020236926676437763	0.002981022091842063	0.0036151231212576142	0.004421695512721981	0.004344603063002476	0.003257606767635421	0.0030082548795034715	0.0030592413081555773	0.003275295186767555	0.002836892455151393	0.0	0.00325155187703222	0.003228630965444372	0.0025545287243301422	0.0030318042207470525	0.0	0.0025850362944460276	0.0
ba0740a0e96d89c6ddce0f1533c0c4e0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 4; D_5__Caminicella; D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013038733542142036	4.016075777612673e-05	0.0	0.0	3.579767156034095e-05	0.0	0.0	0.0006787996164544824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002624288286372968	2.264653012696211e-05	0.0	0.0	0.0
88ef1becf36e4b141beedb4ebec297b7	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.594960743546656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4300731023591404e-05	0.0	0.0	0.0	0.0	0.0
8f74e4cc2d6d6dc1df50371bff74264f	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009580634646182627	0.000722893639970281	0.0008298570058223838	0.0009044793261868301	0.0008074363696388015	0.0010527356299115307	0.0009009130148314486	0.0010253197003787986	0.0010612413935911374	0.000753174090811276	0.00048528108091584385	0.0009323691272115341	0.0009267135884726335	0.000629843798737913	0.0009213739831754587	0.0009639925818475607	0.0015272632741925001	0.00162577593851611	0.0006923343205507904	0.0007407801112166732	0.0008407524309634683	0.0	0.0009656166702989053	0.0
c28a1db474603a1b2606fdc5bd5015f3	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016156691563089045	0.0001864606611034455	0.00020077185624735091	0.00014356814701378255	0.0	0.00010873325754954777	8.404039317457543e-05	0.000251583074629983	8.196579869199841e-05	0.0001383380983122752	0.0	0.0	0.00032316166162122605	0.0	0.00022087732473384284	0.00015148454857604525	0.0	0.000650310375406444	0.00014027688847761114	0.00016941607924686247	0.00013587918076177265	0.0	0.0002179343179494057	0.0
54195a169173145bfaf95b69edd15230	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__S25-593; D_5__uncultured alpha proteobacterium; D_6__uncultured alpha proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016638557802689947	0.0011703992266185502	0.0011377071854016554	0.0010719754977029097	0.0014557719767871987	0.0018286956951514852	0.0017345937151232369	0.0018180437279864809	0.0013157667684768166	0.0015217190814350273	0.0008482866138843885	0.001108609632964934	0.0012356181179635113	0.0009777575161359982	0.0015776951766703058	0.001248599915535888	0.0009098589718593618	0.0013892994383683122	0.0012376041612460209	0.0008836211192091259	0.0015767646600897368	0.0	0.00190776349097249	0.0
a4d49a41ecf657195fa2d306050e2697	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Vibrionales; D_4__Vibrionaceae; D_5__Vibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004082291399656328	0.0	0.0	0.0	0.0	6.65332832749583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6db4791f956c72edf0b5b7f3fac6a5a	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017573945208974051	0.0002237527933241346	0.0001784638722198675	0.0002488514548238897	0.00018296587686396487	0.00016309988632432165	0.0002958221839745055	0.00010917756068848319	0.00010784973512105054	0.0	0.0	0.0001591849729385546	9.029517015887198e-05	0.00028193008133982773	0.0	0.000156074989441986	0.0	0.0	0.00014706447985556005	9.30127493904343e-05	0.00016135652715460502	0.0	0.00012740775510888333	0.0
29f3fd1d228b1d57ed4b67b20053830c	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004203221960688411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005148920055541899	0.0	0.0	0.0	0.0
307480433466b60af148ac7ed4707aaa	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured marine bacterium; D_3__uncultured marine bacterium; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017088661672979977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
